###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2022-07-21 using:
#     -NewRisingSun's NES 2.0 header database (2021-12-25)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
84D127B1,NesNtsc,,,,176,256,256,0,0,0,0,h,1,,0,,
84D59A58,Dendy,,,,0,32,8,0,8,0,0,v,38,,0,,
84F7FC31,NesPal,NES-SLROM,NES-SLROM-06,MMC1B3,1,128,128,0,0,0,0,h,1,,0,,
84FEF8F5,NesNtsc,,,,0,16,8,0,0,0,0,v,15,,0,,
850090BC,Famicom,HVC-SKROM,HVC-SKROM-03,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
85068811,Dendy,,,,241,512,0,8,8,0,0,v,38,,0,,
8507A4F9,NesNtsc,,,,1,512,0,8,0,8,1,h,33,,0,,
850B12C2,NesNtsc,,,,91,512,1024,0,0,0,0,v,1,,0,,
850B64B0,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
850F25B3,NesNtsc,,,,79,64,64,0,0,0,0,h,1,,0,,
851CEA10,NesNtsc,,,,0,32,0,8,0,0,0,v,2,,0,,
851EB9BE,NesNtsc,NES-CNROM,NES-CN-ROM-256-05,,3,32,32,0,0,0,0,v,8,,2,,
852094F5,NesNtsc,,,,562,128,0,8,0,0,0,v,1,,0,,
852BDB36,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
852CE16B,Dendy,,,,176,256,256,0,0,32,1,h,1,,2,,
852F9556,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
8531C166,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
85323FD6,NesNtsc,AVE-NINA-03,NINA-03 REV. A,,79,32,32,0,0,0,0,v,1,,0,,
85359519,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
8539196C,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
853FEEA4,NesPal,NES-TEROM,NES-TEROM-03,MMC3B,4,32,32,0,0,0,0,h,1,,0,,
854D124A,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
854F12DE,NesNtsc,,,,313,1024,512,0,0,0,0,h,1,,1,,
854F4661,NesNtsc,,,,17,128,128,0,0,0,0,v,1,,0,,
8550ADE9,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
85534EE9,NesNtsc,,,,4,512,256,0,0,8,1,h,1,,0,,
8554B9FB,NesNtsc,,,,562,256,0,8,8,0,0,v,1,,2,,
85554463,NesNtsc,,,,52,512,512,0,0,0,0,h,3,,0,,
8562DFC1,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
8564EA9A,VT03,,,,256,32,88,0,0,0,0,h,1,,1,,
856A03C5,NesNtsc,,,,319,128,64,0,0,0,0,h,1,,0,,
856E7600,Famicom,HVC-SLROM,HVC-SLROM-02,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
85714D60,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
857381F0,Famicom,,,,4,512,,8,0,8,1,,,,,,
8575A0CB,Famicom,HVC-NROM-256,HVC-NROM-256K-02,,0,32,8,0,0,0,0,v,1,,0,,
858184F8,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
8589652D,Dendy,,,,162,2048,0,8,0,8,1,v,1,,0,,
8593E5AD,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8599D7A1,Famicom,,,,198,640,,8,1,8,1,,,,,,
859C65E1,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
85A6C0D5,NesNtsc,NES-SLROM,NES-SLROM-04,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
85AD014C,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
85B0336F,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
85B6ADEF,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
85BC0777,Famicom,HVC-TNROM,HVC-TNROM-02,MMC3B,4,512,0,8,0,8,1,h,1,,0,,
85BDF053,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
85BFFFEF,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
85C1FD41,NesNtsc,,,,45,512,512,0,0,0,0,h,42,,0,,
85C2CC88,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,1,,
85C5953F,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
85CA1447,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
85D02CD4,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
85D3F785,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,2,,
85D79AB2,Famicom,,,,0,32,8,0,0,0,0,v,1,,0,,
85DA9C47,NesNtsc,,,,4,16,8,0,0,0,0,h,1,,0,,
85DD49B6,Dendy,,,,176,1024,0,8,0,32,1,h,1,,2,,
85E0090B,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
85EAF30A,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
85EF213E,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
85F12D37,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
85FA53E1,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
8602B762,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
86083FBC,NesNtsc,NTDEC-N715062,N715062,,3,32,32,0,0,0,0,v,1,,2,,
8608B73F,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
860B8AAC,NesNtsc,,,,4,128,128,0,0,8,1,h,1,,0,,
860D29DF,NesPal,,,,1,256,8,0,0,0,0,h,1,,0,,
860DD08F,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
860E3828,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
861F89A0,NesNtsc,,,,342,1984,0,256,32,0,0,h,1,,0,,
86266D6A,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
8637B285,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
8638208B,NesNtsc,,,,4,512,256,0,0,8,1,h,1,,0,,
863EE598,NesNtsc,,,,0,32,8,0,0,0,0,v,32,,0,,
863FDEB8,Playchoice,,,,4,256,128,0,0,0,0,h,1,,0,,
8650BE49,NesPal,,,,4,128,128,0,8,0,0,h,1,,0,,
86525350,NesNtsc,,,,148,32,32,0,0,0,0,v,1,,0,,
8659EDD3,NesNtsc,,,,111,64,0,32,0,0,0,4,2,,0,,
865F2A44,NesNtsc,,,,4,32,8,0,0,0,0,h,1,,0,,
8660371D,Famicom,,,,0,16,8,,0,0,0,h,,,,,
86670C93,NesNtsc,NES-NROM-256,NES-NROM-256-02,,0,32,8,0,0,0,0,v,1,,0,,
866F145C,VsSystem,NES-DRROM,,,206,128,64,,0,0,0,4,,,,2,4
86759C0F,Famicom,,,,1,256,0,8,0,0,0,h,1,,0,,
86867830,NesPal,NES-CNROM,NES-CNROM-08,,3,32,32,0,0,0,0,v,1,,2,,
869501CA,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
86964EDD,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
86974CCC,NesNtsc,COLORDREAMS-74*377,BC6,,11,128,128,0,0,0,0,v,1,,0,,
869BCAF2,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
869CE2A8,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
86A66A8D,NesNtsc,,,,45,2048,2048,0,0,0,0,h,42,,0,,
86A8DA8B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
86ACB36B,Famicom,HVC-CNROM,HVC-CNROM-256K-01,,3,32,16,0,0,0,0,v,1,,2,,
86AFBF17,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
86B0D1CF,NesNtsc,NES-SGROM,NES-SGROM-04,MMC1B2,1,256,0,8,0,0,0,h,1,,0,,
86B206B1,Famicom,,,,156,128,128,0,8,0,0,v,1,,0,,
86B2355F,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
86BB56D1,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
86BE4746,NesNtsc,,,,2,256,0,8,0,0,0,v,1,,1,,
86C01B51,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
86C116F3,NesNtsc,,,,561,384,0,32,8,0,0,v,1,,1,,
86C495C6,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
86C51B00,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
86C63DAC,NesNtsc,,,,562,128,32,0,0,0,0,v,1,,5,,
86CEFC12,Famicom,KONAMI-NROM-128,450068A,,0,16,8,0,0,0,0,h,1,,0,,
86DBA660,NesNtsc,,,,355,32,0,8,0,0,0,v,1,,0,,
86E02D65,NesPal,NES-TBROM,NES-TBROM-01,MMC3B,4,64,64,0,0,0,0,h,1,,0,,
8714DEB6,NesNtsc,,,,562,256,0,32,8,0,0,v,1,,1,,
872AC68D,NesNtsc,,,,445,512,512,0,0,0,0,h,1,,0,,
872C1432,NesNtsc,,,,90,256,256,0,0,0,0,h,1,,0,,
872DE7A2,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,256,256,0,0,0,0,h,1,,0,,
872FE05C,NesNtsc,,,,562,384,128,0,8,0,0,v,1,,1,,
87308F9D,NesNtsc,,,,176,1024,1024,0,0,0,0,h,1,,1,,
873DE253,NesNtsc,,,,562,128,32,0,8,0,0,h,1,,5,,
873DEEA2,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
8744ABC4,NesNtsc,,,,282,512,512,0,0,0,0,h,1,,0,,
874FBAE2,NesNtsc,,,,12,128,256,32,8,0,0,v,29,,1,,
8752DCCB,Famicom,,,,3,32,32,0,0,0,0,h,1,,2,,
876E69E5,NesNtsc,,,,377,1024,1024,0,0,0,0,h,42,,0,,
87883E16,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
87A6E5BB,NesNtsc,,,,4,512,0,8,0,0,0,h,1,,0,,
87AD4D32,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
87AD7A40,NesNtsc,,,,45,1024,1024,0,0,0,0,h,42,,0,,
87C5CF7C,NesNtsc,,,,206,128,64,0,0,0,0,h,1,,0,,
87CE3F34,Famicom,,,,4,256,128,0,0,8,1,h,1,,0,,
87CF8EF6,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
87D7CAF0,Famicom,HVC-CNROM,9011-N02,,185,32,8,0,0,0,0,h,1,,6,,
87DA4BD0,Famicom,HVC-CNROM+SECURITY,HVC-CNROM-256K-01,,185,32,8,0,0,0,0,v,1,,6,,
87DCBF90,NesNtsc,,,,73,128,0,8,8,0,0,v,1,,0,,
87DE0FC8,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
87DFAADF,NesNtsc,,,,4,256,128,0,0,8,1,h,1,,0,,
87E00045,NesNtsc,,,,19,128,128,0,0,0,0,h,1,,5,,
87E8CA9C,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
87EA86FD,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
87F09C20,Dendy,,,,165,512,128,4,0,8,1,h,1,,0,,
87F4FA66,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
88053D25,Famicom,HVC-CNROM,CN-04B,,3,32,32,0,0,0,0,v,1,,2,,
88062D9A,Famicom,,,,4,128,128,0,0,0,0,h,3,,0,,
881665FA,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
8828B2E0,NesNtsc,,,,1,64,32,0,0,8,1,h,1,,0,,
882E1901,NesNtsc,AVE-MB-91,MB-91«A»,,79,32,32,0,0,0,0,v,1,,0,,
882FE9A5,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
88338ED5,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
883454EA,Famicom,JALECO-JF-08,JF-08,,87,32,16,0,0,0,0,v,1,,0,,
8858D3F7,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
886B5BD3,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
88816984,Dendy,,,,268,256,256,0,0,0,0,h,1,,0,,
8887060A,NesNtsc,,,,43,80,8,0,0,0,0,v,1,,0,,
8889C564,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,256,0,0,0,0,h,1,,0,,
888C80D7,NesNtsc,,,,6,128,0,8,8,0,0,v,28,,0,,
88900F7E,NesNtsc,,,,1,512,0,8,0,8,1,h,1,,0,,
889129CB,NesNtsc,NES-HKROM,NES-HKROM-01,MMC6B,4,256,256,0,0,1,1,h,1,,1,,
88926A1F,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,5,,
8897A8F1,NesPal,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
889A02A9,VsSystem,,,,99,32,16,0,2,0,0,4,5,,0,0,3
88A6B192,NesNtsc,AVE-NINA-03,NINA-03 REV. A,,79,32,32,0,0,0,0,h,1,,0,,
88B3A366,NesNtsc,,,,319,128,64,0,0,0,0,h,1,,0,,
88C1AB2F,NesNtsc,,,,562,256,0,32,8,0,0,v,1,,1,,
88C30FDA,NesNtsc,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
88C369B6,NesNtsc,,,,1,128,128,0,0,0,0,h,3,,0,,
88C41E40,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
88C94739,NesNtsc,,,,133,32,32,0,0,0,0,v,1,,0,,
88CB68A7,Dendy,,,,558,1024,0,8,0,8,1,h,1,,0,,
88D2653A,NesNtsc,,,,17,512,0,8,8,0,0,v,1,,0,,
88E0C48C,NesNtsc,,,,176,2048,512,8,0,0,0,h,1,,0,,
88E1A5F4,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
88EC55F0,NesNtsc,,,,87,16,16,0,0,0,0,v,1,,0,,
8904149E,NesPal,NES-AOROM,NES-AOROM-03,,7,256,0,8,0,0,0,h,1,,2,,
891B3FFC,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
891C14BC,NesNtsc,,,,30,256,0,8,0,0,0,h,1,,1,,
8922F79F,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
892434DD,NesNtsc,CAMERICA-BF9093,BIC-43,BF9093,71,256,0,8,0,0,0,v,1,,0,,
8927FD4C,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
892CBBC2,Famicom,HVC-CNROM+SECURITY,HVC-CNROM-256K-01,,185,32,8,0,0,0,0,v,1,,6,,
8930EB64,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
8947AB85,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
894EFDBC,Famicom,,,,157,256,0,8,0,0,0,h,1,,0,,
894FA1A1,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
895037BC,Famicom,HVC-FAMILYBASIC,FB-N-128-02,,0,32,8,0,0,2,1,v,35,,0,,
89550500,Famicom,,,,0,32,8,0,0,0,0,v,1,,0,,
89567668,Famicom,HVC-SEROM,SE-01A,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
895821C5,NesNtsc,,,,1,128,112,0,0,8,1,h,1,,0,,
896056B3,NesNtsc,,,,562,384,128,0,8,0,0,v,1,,1,,
8961FF92,NesNtsc,,,,439,512,0,8,0,0,0,h,1,,0,,
897EB57A,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
8980D0E8,Dendy,,,,176,1024,0,8,0,8,1,h,1,,1,,
89821E2B,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
898E4232,NesPal,NES-ANROM,NES-ANROM-02,,7,128,0,8,0,0,0,h,1,,1,,
899213DC,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
89984244,NesPal,NES-AOROM,NES-AOROM-03,,7,256,0,8,0,0,0,h,1,,2,,
89A2FD37,VsSystem,,,,99,32,16,0,2,0,0,4,5,,0,0,4
89A45446,NesPal,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
89AB27D8,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
89B41BE5,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
89B56859,VsSystem,,,,206,128,32,,0,0,0,h,,,,,
89B5CC78,VT03,,,,256,32,0,0,0,0,0,h,1,,0,,
89C04119,NesNtsc,,,,344,512,512,0,0,0,0,h,1,,0,,
89D42098,Famicom,NAMCOT-3305,3305,,0,32,8,0,0,0,0,v,1,,0,,
89D98500,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
89E085FE,Famicom,HVC-SNROM,HVC-SNROM-07,MMC1A,1,256,0,8,0,8,1,h,1,,0,,
89E6C1F1,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
89E7E888,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
89EC53C8,NesPal,,,,2,128,0,8,0,0,0,v,1,,2,,
89F4ACD1,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
89F8EBDA,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
8A02A8FD,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
8A043CD6,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8A0C7337,NesPal,NES-NROM-128,NES-NROM-128-01,,0,16,8,0,0,0,0,v,32,,0,,
8A12A7D9,Famicom,BANDAI-CNROM,BA-タケシジヨウ,,3,32,32,0,0,0,0,v,14,,2,,
8A1309F7,NesNtsc,,,,23,128,128,0,0,0,0,h,1,,3,,
8A20EC21,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
8A2BA796,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8A304311,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
8A368744,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,v,1,,2,,
8A36D2B7,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
8A38AE20,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8A4625F7,NesNtsc,,,,268,1024,0,128,0,0,0,h,1,,0,,
8A57208E,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8A5BC0D3,Famicom,HVC-TBROM,HVC-TBROM-01,MMC3B,4,64,64,0,0,0,0,h,1,,0,,
8A640AEF,NesNtsc,NES-TL1ROM,NES-TL1ROM-01,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8A65E57C,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
8A662EE6,NesNtsc,,,,561,384,0,32,8,0,0,v,1,,1,,
8A70200E,NesNtsc,,,,57,256,128,0,0,0,0,h,1,,0,,
8A76DA58,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
8A7D0ABE,Famicom,TAITO-TC0190FMC,AKIRA-A,TC0190FMC,33,128,256,0,0,0,0,h,1,,0,,
8A7D9467,NesNtsc,,,,0,16,8,0,0,0,0,v,8,,0,,
8A87FBCD,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8A88AE79,NesPal,,,,4,256,128,0,0,0,0,h,1,,0,,
8A8CC1DD,NesNtsc,,,,19,128,128,0,0,0,0,h,1,,2,,
8A8F51A5,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
8A94B57F,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
8A9642CC,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
8A96E00D,Famicom,KONAMI-VRC-2,350926,VRC2,23,128,128,0,0,0,0,h,1,,3,,
8A9D6C6C,NesNtsc,,,,561,128,0,8,8,0,0,v,1,,0,,
8AB52A24,NesNtsc,KONAMI-UNROM,351258,,2,128,0,8,0,0,0,v,1,,2,,
8ABA86DF,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
8AD0F417,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
8ADA3497,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8ADD6480,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
8AEF5B7B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8AF25130,Famicom,NAMCOT-3401,3401,109,206,32,32,0,0,0,0,h,1,,0,,
8AF50490,NesNtsc,,,,17,256,128,0,8,0,0,v,1,,0,,
8AFA82C8,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
8AFDA763,NesNtsc,,,,562,256,128,0,8,0,0,v,1,,1,,
8B03F74D,Famicom,KONAMI-VRC-4,352398,VRC4,21,256,128,0,0,0,0,h,1,,1,,
8B0E4DA5,NesNtsc,,,,561,128,0,8,8,0,0,v,1,,0,,
8B1C251B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8B241428,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
8B25DE50,NesNtsc,,,,319,128,64,0,0,0,0,h,1,,0,,
8B2694BD,NesPal,,,,1,128,128,0,0,0,0,h,1,,0,,
8B3654CB,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
8B41D49C,Dendy,,,,558,1024,0,8,0,8,1,h,1,,0,,
8B448883,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
8B4A2866,Famicom,HVC-CNROM,HVC-CNROM-256K-01,,3,32,32,0,0,0,0,v,1,,2,,
8B4B2530,VT369,,,,423,65536,0,0,0,0,0,h,1,,0,,
8B4D2443,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8B58DE20,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
8B605124,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
8B61AE7E,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
8B62807B,NesNtsc,,,,3,32,32,0,0,0,0,h,1,,2,,
8B692CBF,NesNtsc,,,,103,128,0,8,16,0,0,h,1,,0,,
8B6CBC18,NesNtsc,,,,134,512,512,0,0,0,0,h,1,,0,,
8B7C2F62,NesNtsc,,,,305,128,0,8,0,0,0,v,1,,0,,
8B7D3C75,NesPal,NES-SEROM,NES-SEROM-04,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
8B7D802A,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
8B7DA8B8,NesNtsc,,,,1,32,16,0,0,8,1,h,8,,0,,
8B7EE49B,Dendy,,,,252,256,128,2,0,8,1,h,1,,0,,
8B80C9BF,VT03,,,,256,64,80,0,0,0,0,h,1,,1,,
8B810B80,NesNtsc,,,,17,256,128,0,8,0,0,h,1,,1,,
8B832C0B,VT03,,,,419,4096,0,0,0,0,0,h,1,,1,,
8B837EFF,Dendy,,,,4,256,256,0,0,0,0,h,1,,0,,
8B8E405A,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
8B9CB8F2,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
8B9D3E9C,NesNtsc,NES-SGROM,NES-SGROM-02,MMC1A,1,128,0,8,0,0,0,h,1,,0,,
8BA0FED3,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
8BA3517C,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
8BA75848,Famicom,HVC-NROM-128,HVC-NROM-03,,0,16,8,0,0,0,0,v,1,,0,,
8BAA5FF2,Famicom,KONAMI-NROM-128,450067A,,0,16,8,0,0,0,0,h,1,,0,,
8BAEEDC0,NesNtsc,BMC-FK23C,,,176,1024,1024,0,0,0,0,h,1,,1,,
8BB76C06,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
8BB93AF8,NesNtsc,,,,1,64,8,0,8,0,0,h,1,,0,,
8BBC37A2,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
8BBD5CE8,NesNtsc,,,,562,384,128,0,8,0,0,v,1,,1,,
8BBDFB16,NesNtsc,,,,1,32,16,0,0,8,1,h,1,,0,,
8BC0340C,NesNtsc,,,,30,512,0,32,0,0,1,1,1,,0,,
8BC2AC86,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
8BC43536,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
8BC588CB,Playchoice,,,,4,128,128,0,8,0,0,h,1,,0,,
8BCA5146,NesNtsc,NES-SGROM,NES-SGROM-04,MMC1B3,1,256,0,8,0,0,0,h,1,,0,,
8BCB0993,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,256,128,0,0,8,1,h,1,,0,,
8BCDE59A,Famicom,HVC-UNROM,HVC-UNROM-03,,2,128,0,8,0,0,0,v,1,,2,,
8BD7FDF3,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
8BDD3D93,NesPal,,,,4,128,256,0,0,0,0,h,1,,0,,
8BE0E412,NesNtsc,,,,63,1024,0,8,0,0,0,h,42,,0,,
8BE1651C,NesNtsc,,,,176,128,64,0,0,0,0,h,42,,1,,
8BE9FB53,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
8BF040D4,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
8BF29CB6,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
8C046478,NesNtsc,,,,227,1024,0,8,0,0,0,h,42,,0,,
8C078CE2,NesNtsc,,,,561,128,0,8,8,0,0,v,1,,0,,
8C0B184B,VT03,,,,419,4096,0,0,0,0,0,h,1,,0,,
8C0B332C,NesNtsc,,,,1,512,0,8,0,0,0,h,1,,0,,
8C0C2DF5,VsSystem,,,,2,128,0,8,2,0,0,4,4,,2,0,11
8C1E60A7,NesNtsc,,,,547,640,128,8,8,8,1,h,1,,0,,
8C23DBC4,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
8C252AC4,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
8C3022E4,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
8C36176E,Dendy,,,,0,32,8,0,0,0,0,v,1,,0,,
8C38315B,NesNtsc,,,,319,128,64,0,0,0,0,h,42,,0,,
8C399ACD,NesNtsc,,,,559,256,256,0,0,8,1,h,1,,0,,
8C3D54E8,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,1,,
8C46A487,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
8C4D59D6,Famicom,HVC-SKROM,HVC-SKROM-06,MMC1B3,1,128,128,0,0,8,1,h,33,,0,,
8C5425EE,NesNtsc,,,,242,512,0,8,0,0,0,h,1,,0,,
